"",".id","tw_stamp"
"3373","10.1371/journal.pbio.1001563","Tue May 14 22:27:05 +0000 2013"
"3374","10.1371/journal.pbio.1001563","Tue May 14 22:27:32 +0000 2013"
"3375","10.1371/journal.pbio.1001563","Tue May 14 22:32:44 +0000 2013"
"3376","10.1371/journal.pbio.1001563","Tue May 14 22:34:43 +0000 2013"
"3377","10.1371/journal.pbio.1001563","Tue May 14 22:38:05 +0000 2013"
"3378","10.1371/journal.pbio.1001563","Tue May 14 22:48:04 +0000 2013"
"3379","10.1371/journal.pbio.1001563","Tue May 14 22:53:31 +0000 2013"
"3380","10.1371/journal.pbio.1001563","Tue May 14 22:55:58 +0000 2013"
"3381","10.1371/journal.pbio.1001563","Tue May 14 23:00:47 +0000 2013"
"3382","10.1371/journal.pbio.1001563","Tue May 14 23:06:16 +0000 2013"
"3383","10.1371/journal.pbio.1001563","Tue May 14 23:06:28 +0000 2013"
"3384","10.1371/journal.pbio.1001563","Tue May 14 23:14:02 +0000 2013"
"3385","10.1371/journal.pbio.1001563","Tue May 14 23:16:26 +0000 2013"
"3386","10.1371/journal.pbio.1001563","Tue May 14 23:29:19 +0000 2013"
"3387","10.1371/journal.pbio.1001563","Tue May 14 23:57:50 +0000 2013"
"3388","10.1371/journal.pbio.1001563","Tue May 14 23:58:36 +0000 2013"
"3389","10.1371/journal.pbio.1001563","Wed May 15 00:23:20 +0000 2013"
"3390","10.1371/journal.pbio.1001563","Wed May 15 00:33:23 +0000 2013"
"3391","10.1371/journal.pbio.1001563","Wed May 15 00:39:03 +0000 2013"
"3392","10.1371/journal.pbio.1001563","Wed May 15 00:40:09 +0000 2013"
"3393","10.1371/journal.pbio.1001563","Wed May 15 01:11:16 +0000 2013"
"3394","10.1371/journal.pbio.1001563","Wed May 15 01:33:42 +0000 2013"
"3395","10.1371/journal.pbio.1001563","Wed May 15 01:43:31 +0000 2013"
"3396","10.1371/journal.pbio.1001563","Wed May 15 02:06:19 +0000 2013"
"3397","10.1371/journal.pbio.1001563","Wed May 15 02:12:38 +0000 2013"
"3398","10.1371/journal.pbio.1001563","Wed May 15 02:22:47 +0000 2013"
"3399","10.1371/journal.pbio.1001563","Wed May 15 02:23:53 +0000 2013"
"3400","10.1371/journal.pbio.1001563","Wed May 15 02:27:22 +0000 2013"
"3401","10.1371/journal.pbio.1001563","Wed May 15 02:39:27 +0000 2013"
"3402","10.1371/journal.pbio.1001563","Wed May 15 02:40:19 +0000 2013"
"3403","10.1371/journal.pbio.1001563","Wed May 15 02:55:05 +0000 2013"
"3404","10.1371/journal.pbio.1001563","Wed May 15 03:01:39 +0000 2013"
"3405","10.1371/journal.pbio.1001563","Wed May 15 03:06:40 +0000 2013"
"3406","10.1371/journal.pbio.1001563","Wed May 15 03:09:31 +0000 2013"
"3407","10.1371/journal.pbio.1001563","Wed May 15 03:24:59 +0000 2013"
"3408","10.1371/journal.pbio.1001563","Wed May 15 03:39:22 +0000 2013"
"3409","10.1371/journal.pbio.1001563","Wed May 15 03:41:28 +0000 2013"
"3410","10.1371/journal.pbio.1001563","Wed May 15 03:48:42 +0000 2013"
"3411","10.1371/journal.pbio.1001563","Wed May 15 04:32:41 +0000 2013"
"3412","10.1371/journal.pbio.1001563","Wed May 15 04:48:05 +0000 2013"
"3413","10.1371/journal.pbio.1001563","Wed May 15 05:14:38 +0000 2013"
"3414","10.1371/journal.pbio.1001563","Wed May 15 05:14:54 +0000 2013"
"3415","10.1371/journal.pbio.1001563","Wed May 15 05:24:45 +0000 2013"
"3416","10.1371/journal.pbio.1001563","Wed May 15 05:35:16 +0000 2013"
"3417","10.1371/journal.pbio.1001563","Wed May 15 05:44:31 +0000 2013"
"3418","10.1371/journal.pbio.1001563","Wed May 15 05:49:32 +0000 2013"
"3419","10.1371/journal.pbio.1001563","Wed May 15 06:24:12 +0000 2013"
"3420","10.1371/journal.pbio.1001563","Wed May 15 06:35:46 +0000 2013"
"3421","10.1371/journal.pbio.1001563","Wed May 15 06:36:35 +0000 2013"
"3422","10.1371/journal.pbio.1001563","Wed May 15 06:36:58 +0000 2013"
"3423","10.1371/journal.pbio.1001563","Wed May 15 06:37:51 +0000 2013"
"3424","10.1371/journal.pbio.1001563","Wed May 15 06:39:12 +0000 2013"
"3425","10.1371/journal.pbio.1001563","Wed May 15 06:45:46 +0000 2013"
"3426","10.1371/journal.pbio.1001563","Wed May 15 07:10:17 +0000 2013"
"3427","10.1371/journal.pbio.1001563","Wed May 15 07:21:01 +0000 2013"
"3428","10.1371/journal.pbio.1001563","Wed May 15 07:22:32 +0000 2013"
"3429","10.1371/journal.pbio.1001563","Wed May 15 07:26:06 +0000 2013"
"3430","10.1371/journal.pbio.1001563","Wed May 15 07:36:36 +0000 2013"
"3431","10.1371/journal.pbio.1001563","Wed May 15 07:37:01 +0000 2013"
"3432","10.1371/journal.pbio.1001563","Wed May 15 07:37:11 +0000 2013"
"3433","10.1371/journal.pbio.1001563","Wed May 15 07:37:26 +0000 2013"
"3434","10.1371/journal.pbio.1001563","Wed May 15 07:42:05 +0000 2013"
"3435","10.1371/journal.pbio.1001563","Wed May 15 07:42:58 +0000 2013"
"3436","10.1371/journal.pbio.1001563","Wed May 15 07:51:12 +0000 2013"
"3437","10.1371/journal.pbio.1001563","Wed May 15 07:53:11 +0000 2013"
"3438","10.1371/journal.pbio.1001563","Wed May 15 07:55:05 +0000 2013"
"3439","10.1371/journal.pbio.1001563","Wed May 15 08:00:39 +0000 2013"
"3440","10.1371/journal.pbio.1001563","Wed May 15 08:13:25 +0000 2013"
"3441","10.1371/journal.pbio.1001563","Wed May 15 08:17:07 +0000 2013"
"3442","10.1371/journal.pbio.1001563","Wed May 15 08:21:12 +0000 2013"
"3443","10.1371/journal.pbio.1001563","Wed May 15 08:30:07 +0000 2013"
"3444","10.1371/journal.pbio.1001563","Wed May 15 08:35:08 +0000 2013"
"3445","10.1371/journal.pbio.1001563","Wed May 15 09:22:48 +0000 2013"
"3446","10.1371/journal.pbio.1001563","Wed May 15 09:23:43 +0000 2013"
"3447","10.1371/journal.pbio.1001563","Wed May 15 09:24:09 +0000 2013"
"3448","10.1371/journal.pbio.1001563","Wed May 15 09:25:16 +0000 2013"
"3449","10.1371/journal.pbio.1001563","Wed May 15 09:29:27 +0000 2013"
"3450","10.1371/journal.pbio.1001563","Wed May 15 09:54:27 +0000 2013"
"3451","10.1371/journal.pbio.1001563","Wed May 15 10:07:45 +0000 2013"
"3452","10.1371/journal.pbio.1001563","Wed May 15 10:10:50 +0000 2013"
"3453","10.1371/journal.pbio.1001563","Wed May 15 10:27:20 +0000 2013"
"3454","10.1371/journal.pbio.1001563","Wed May 15 10:33:23 +0000 2013"
"3455","10.1371/journal.pbio.1001563","Wed May 15 10:35:23 +0000 2013"
"3456","10.1371/journal.pbio.1001563","Wed May 15 11:29:28 +0000 2013"
"3457","10.1371/journal.pbio.1001563","Wed May 15 11:36:46 +0000 2013"
"3458","10.1371/journal.pbio.1001563","Wed May 15 11:40:28 +0000 2013"
"3459","10.1371/journal.pbio.1001563","Wed May 15 12:23:46 +0000 2013"
"3460","10.1371/journal.pbio.1001563","Wed May 15 12:24:32 +0000 2013"
"3461","10.1371/journal.pbio.1001563","Wed May 15 12:26:31 +0000 2013"
"3462","10.1371/journal.pbio.1001563","Wed May 15 12:31:00 +0000 2013"
"3463","10.1371/journal.pbio.1001563","Wed May 15 12:42:27 +0000 2013"
"3464","10.1371/journal.pbio.1001563","Wed May 15 13:02:36 +0000 2013"
"3465","10.1371/journal.pbio.1001563","Wed May 15 13:04:12 +0000 2013"
"3466","10.1371/journal.pbio.1001563","Wed May 15 13:07:24 +0000 2013"
"3467","10.1371/journal.pbio.1001563","Wed May 15 13:07:41 +0000 2013"
"3468","10.1371/journal.pbio.1001563","Wed May 15 13:07:55 +0000 2013"
"3469","10.1371/journal.pbio.1001563","Wed May 15 13:09:25 +0000 2013"
"3470","10.1371/journal.pbio.1001563","Wed May 15 13:14:17 +0000 2013"
"3471","10.1371/journal.pbio.1001563","Wed May 15 13:16:16 +0000 2013"
"3472","10.1371/journal.pbio.1001563","Wed May 15 13:16:43 +0000 2013"
"3473","10.1371/journal.pbio.1001563","Wed May 15 13:16:44 +0000 2013"
"3474","10.1371/journal.pbio.1001563","Wed May 15 13:16:49 +0000 2013"
"3475","10.1371/journal.pbio.1001563","Wed May 15 13:16:50 +0000 2013"
"3476","10.1371/journal.pbio.1001563","Wed May 15 13:18:12 +0000 2013"
"3477","10.1371/journal.pbio.1001563","Wed May 15 13:21:21 +0000 2013"
"3478","10.1371/journal.pbio.1001563","Wed May 15 13:22:33 +0000 2013"
"3479","10.1371/journal.pbio.1001563","Wed May 15 14:05:50 +0000 2013"
"3480","10.1371/journal.pbio.1001563","Wed May 15 14:21:58 +0000 2013"
"3481","10.1371/journal.pbio.1001563","Wed May 15 14:27:38 +0000 2013"
"3482","10.1371/journal.pbio.1001563","Wed May 15 15:53:16 +0000 2013"
"3483","10.1371/journal.pbio.1001563","Wed May 15 15:57:32 +0000 2013"
"3484","10.1371/journal.pbio.1001563","Wed May 15 18:01:30 +0000 2013"
"3485","10.1371/journal.pbio.1001563","Wed May 15 18:28:42 +0000 2013"
"3486","10.1371/journal.pbio.1001563","Wed May 15 18:38:16 +0000 2013"
"3487","10.1371/journal.pbio.1001563","Wed May 15 18:51:29 +0000 2013"
"3488","10.1371/journal.pbio.1001563","Wed May 15 20:39:55 +0000 2013"
"3489","10.1371/journal.pbio.1001563","Wed May 15 22:56:50 +0000 2013"
"3490","10.1371/journal.pbio.1001563","Thu May 16 05:59:04 +0000 2013"
"3491","10.1371/journal.pbio.1001563","Thu May 16 07:08:19 +0000 2013"
"3492","10.1371/journal.pbio.1001563","Thu May 16 10:52:51 +0000 2013"
"3493","10.1371/journal.pbio.1001563","Thu May 16 11:22:15 +0000 2013"
"3494","10.1371/journal.pbio.1001563","Thu May 16 11:32:31 +0000 2013"
"3495","10.1371/journal.pbio.1001563","Thu May 16 12:09:52 +0000 2013"
"3496","10.1371/journal.pbio.1001563","Thu May 16 12:50:30 +0000 2013"
"3497","10.1371/journal.pbio.1001563","Thu May 16 13:01:09 +0000 2013"
"3498","10.1371/journal.pbio.1001563","Thu May 16 13:19:48 +0000 2013"
"3499","10.1371/journal.pbio.1001563","Thu May 16 13:51:49 +0000 2013"
"3500","10.1371/journal.pbio.1001563","Thu May 16 18:18:46 +0000 2013"
"3501","10.1371/journal.pbio.1001563","Thu May 16 21:31:04 +0000 2013"
"3502","10.1371/journal.pbio.1001563","Fri May 17 13:44:43 +0000 2013"
"3503","10.1371/journal.pbio.1001563","Sat May 18 16:19:18 +0000 2013"
"3504","10.1371/journal.pbio.1001563","Sat May 18 16:28:03 +0000 2013"
"3505","10.1371/journal.pbio.1001563","Mon May 20 20:45:04 +0000 2013"
"3506","10.1371/journal.pbio.1001563","Mon May 20 20:48:15 +0000 2013"
"3507","10.1371/journal.pbio.1001563","Tue May 21 09:05:03 +0000 2013"
"3508","10.1371/journal.pbio.1001563","Tue May 21 11:13:28 +0000 2013"
"3509","10.1371/journal.pbio.1001563","Wed May 22 21:04:46 +0000 2013"
"3510","10.1371/journal.pbio.1001563","Thu May 23 15:54:25 +0000 2013"
"3511","10.1371/journal.pbio.1001563","Fri May 24 00:50:55 +0000 2013"
"3512","10.1371/journal.pbio.1001563","Fri May 24 01:49:25 +0000 2013"
"3513","10.1371/journal.pbio.1001563","Fri May 24 02:21:51 +0000 2013"
"3514","10.1371/journal.pbio.1001563","Fri May 24 15:10:22 +0000 2013"
"3515","10.1371/journal.pbio.1001563","Fri May 24 15:52:30 +0000 2013"
"3516","10.1371/journal.pbio.1001563","Mon May 27 11:13:31 +0000 2013"
"3517","10.1371/journal.pbio.1001563","Mon May 27 14:51:12 +0000 2013"
"3518","10.1371/journal.pbio.1001563","Mon May 27 14:57:58 +0000 2013"
"3519","10.1371/journal.pbio.1001563","Mon May 27 18:08:18 +0000 2013"
"3520","10.1371/journal.pbio.1001563","Mon May 27 20:24:11 +0000 2013"
"3521","10.1371/journal.pbio.1001563","Mon May 27 21:26:21 +0000 2013"
"3522","10.1371/journal.pbio.1001563","Tue May 28 10:56:51 +0000 2013"
"3523","10.1371/journal.pbio.1001563","Tue May 28 11:12:01 +0000 2013"
"3524","10.1371/journal.pbio.1001563","Wed May 29 12:44:13 +0000 2013"
"3525","10.1371/journal.pbio.1001563","Wed May 29 13:25:53 +0000 2013"
"3526","10.1371/journal.pbio.1001563","Wed May 29 14:47:29 +0000 2013"
"3527","10.1371/journal.pbio.1001563","Wed May 29 21:13:22 +0000 2013"
"3528","10.1371/journal.pbio.1001563","Wed May 29 21:14:44 +0000 2013"
"3529","10.1371/journal.pbio.1001563","Wed May 29 21:16:38 +0000 2013"
"3530","10.1371/journal.pbio.1001563","Thu May 30 19:03:36 +0000 2013"
"3531","10.1371/journal.pbio.1001563","Thu May 30 19:06:44 +0000 2013"
"3532","10.1371/journal.pbio.1001563","Thu May 30 19:31:13 +0000 2013"
"3533","10.1371/journal.pbio.1001563","Thu May 30 19:52:18 +0000 2013"
"3534","10.1371/journal.pbio.1001563","Thu May 30 20:04:15 +0000 2013"
"3535","10.1371/journal.pbio.1001563","Thu May 30 20:15:34 +0000 2013"
"3536","10.1371/journal.pbio.1001563","Thu May 30 20:52:04 +0000 2013"
"3537","10.1371/journal.pbio.1001563","Thu May 30 21:40:18 +0000 2013"
"3538","10.1371/journal.pbio.1001563","Fri May 31 03:08:32 +0000 2013"
"3539","10.1371/journal.pbio.1001563","Fri May 31 04:11:55 +0000 2013"
"3540","10.1371/journal.pbio.1001563","Fri May 31 10:17:56 +0000 2013"
"3541","10.1371/journal.pbio.1001563","Fri May 31 13:26:45 +0000 2013"
"3542","10.1371/journal.pbio.1001563","Fri May 31 13:30:36 +0000 2013"
"3543","10.1371/journal.pbio.1001563","Fri May 31 15:21:22 +0000 2013"
"3544","10.1371/journal.pbio.1001563","Fri May 31 15:23:47 +0000 2013"
"3545","10.1371/journal.pbio.1001563","Fri May 31 15:24:03 +0000 2013"
"3546","10.1371/journal.pbio.1001563","Fri May 31 15:24:29 +0000 2013"
"3547","10.1371/journal.pbio.1001563","Fri May 31 15:24:35 +0000 2013"
"3548","10.1371/journal.pbio.1001563","Fri May 31 15:25:44 +0000 2013"
"3549","10.1371/journal.pbio.1001563","Fri May 31 15:26:05 +0000 2013"
"3550","10.1371/journal.pbio.1001563","Fri May 31 15:26:10 +0000 2013"
"3551","10.1371/journal.pbio.1001563","Fri May 31 15:29:07 +0000 2013"
"3552","10.1371/journal.pbio.1001563","Fri May 31 15:31:58 +0000 2013"
"3553","10.1371/journal.pbio.1001563","Fri May 31 15:35:54 +0000 2013"
"3554","10.1371/journal.pbio.1001563","Fri May 31 18:38:07 +0000 2013"
"3555","10.1371/journal.pbio.1001563","Fri May 31 21:29:35 +0000 2013"
"3556","10.1371/journal.pbio.1001563","Sat Jun 01 01:15:41 +0000 2013"
"3557","10.1371/journal.pbio.1001563","Sat Jun 01 02:00:30 +0000 2013"
"3558","10.1371/journal.pbio.1001563","Sat Jun 01 03:22:35 +0000 2013"
"3559","10.1371/journal.pbio.1001563","Sat Jun 01 04:10:01 +0000 2013"
"3560","10.1371/journal.pbio.1001563","Sat Jun 01 04:12:38 +0000 2013"
"3561","10.1371/journal.pbio.1001563","Sat Jun 01 04:18:46 +0000 2013"
"3562","10.1371/journal.pbio.1001563","Sat Jun 01 05:53:04 +0000 2013"
"3563","10.1371/journal.pbio.1001563","Mon Jun 03 15:49:26 +0000 2013"
"3564","10.1371/journal.pbio.1001563","Thu Jun 06 11:53:55 +0000 2013"
"3565","10.1371/journal.pbio.1001563","Thu Jun 06 13:34:38 +0000 2013"
"3566","10.1371/journal.pbio.1001563","Thu Jun 06 13:43:27 +0000 2013"
"3567","10.1371/journal.pbio.1001563","Thu Jun 06 14:33:54 +0000 2013"
"3568","10.1371/journal.pbio.1001563","Thu Jun 06 16:04:43 +0000 2013"
"3569","10.1371/journal.pbio.1001563","Fri Jun 07 02:08:27 +0000 2013"
"3570","10.1371/journal.pbio.1001563","Mon Jun 10 05:20:23 +0000 2013"
"3571","10.1371/journal.pbio.1001563","Mon Jun 10 05:21:12 +0000 2013"
"3572","10.1371/journal.pbio.1001563","Mon Jun 10 05:59:01 +0000 2013"
"3573","10.1371/journal.pbio.1001563","Thu Jun 13 21:39:14 +0000 2013"
"3574","10.1371/journal.pbio.1001563","Fri Jun 14 02:44:37 +0000 2013"
"3575","10.1371/journal.pbio.1001563","Fri Jun 14 07:41:37 +0000 2013"
"3576","10.1371/journal.pbio.1001563","Mon Jun 17 06:59:55 +0000 2013"
"3577","10.1371/journal.pbio.1001563","Mon Jun 17 08:01:38 +0000 2013"
"3578","10.1371/journal.pbio.1001563","Sat Jun 22 15:57:38 +0000 2013"
"3579","10.1371/journal.pbio.1001563","Mon Jun 24 19:26:32 +0000 2013"
"3580","10.1371/journal.pbio.1001563","Fri Jun 28 14:47:34 +0000 2013"
"3581","10.1371/journal.pbio.1001563","Fri Jun 28 15:09:16 +0000 2013"
"3582","10.1371/journal.pbio.1001563","Sat Jun 29 08:53:29 +0000 2013"
"3583","10.1371/journal.pbio.1001563","Mon Jul 01 22:43:14 +0000 2013"
"3584","10.1371/journal.pbio.1001563","Sun Jul 14 21:03:20 +0000 2013"
"3585","10.1371/journal.pbio.1001563","Tue Jul 23 02:49:29 +0000 2013"
"3586","10.1371/journal.pbio.1001563","Wed Jul 24 18:35:09 +0000 2013"
"3587","10.1371/journal.pbio.1001563","Thu Jul 25 08:10:51 +0000 2013"
"3588","10.1371/journal.pbio.1001563","Mon Aug 19 19:03:09 +0000 2013"
"3589","10.1371/journal.pbio.1001563","Sat Aug 24 20:35:37 +0000 2013"
"3590","10.1371/journal.pbio.1001563","Mon Aug 26 13:24:05 +0000 2013"
"3591","10.1371/journal.pbio.1001563","Tue Aug 27 06:34:23 +0000 2013"
"3592","10.1371/journal.pbio.1001563","Fri Aug 30 08:16:03 +0000 2013"
"3593","10.1371/journal.pbio.1001563","Fri Aug 30 08:31:06 +0000 2013"
"3594","10.1371/journal.pbio.1001563","Tue Sep 03 12:42:04 +0000 2013"
"3595","10.1371/journal.pbio.1001563","Tue Sep 10 03:35:06 +0000 2013"
"3596","10.1371/journal.pbio.1001563","Tue Sep 24 17:56:08 +0000 2013"
"3597","10.1371/journal.pbio.1001563","Tue Oct 08 19:41:40 +0000 2013"
"3598","10.1371/journal.pbio.1001562","Wed May 15 07:07:10 +0000 2013"
"3599","10.1371/journal.pbio.1001562","Wed May 15 07:13:34 +0000 2013"
"3600","10.1371/journal.pbio.1001562","Wed May 15 11:26:40 +0000 2013"
"3601","10.1371/journal.pbio.1001562","Wed May 15 11:50:12 +0000 2013"
"3602","10.1371/journal.pbio.1001562","Wed May 15 12:37:02 +0000 2013"
"3603","10.1371/journal.pbio.1001562","Wed May 15 12:40:55 +0000 2013"
"3604","10.1371/journal.pbio.1001562","Wed May 15 15:59:45 +0000 2013"
"3605","10.1371/journal.pbio.1001562","Wed May 15 19:06:23 +0000 2013"
"3606","10.1371/journal.pbio.1001562","Wed May 22 10:26:08 +0000 2013"
"3607","10.1371/journal.pbio.1001583","Wed Jun 12 13:34:09 +0000 2013"
"3608","10.1371/journal.pbio.1001583","Wed Jun 12 14:13:35 +0000 2013"
"3609","10.1371/journal.pbio.1001583","Wed Jun 12 16:29:38 +0000 2013"
"3610","10.1371/journal.pbio.1001583","Wed Jun 12 20:36:56 +0000 2013"
"3611","10.1371/journal.pbio.1001583","Mon Jun 24 00:04:13 +0000 2013"
"3612","10.1371/journal.pbio.1001582","Wed May 29 12:00:02 +0000 2013"
"3613","10.1371/journal.pbio.1001582","Wed May 29 12:41:57 +0000 2013"
"3614","10.1371/journal.pbio.1001582","Wed May 29 18:09:16 +0000 2013"
"3615","10.1371/journal.pbio.1001582","Thu May 30 10:02:56 +0000 2013"
"3616","10.1371/journal.pbio.1001582","Thu May 30 10:04:26 +0000 2013"
"3617","10.1371/journal.pbio.1001582","Thu May 30 13:29:25 +0000 2013"
"3618","10.1371/journal.pbio.1001582","Thu May 30 23:42:31 +0000 2013"
"3619","10.1371/journal.pbio.1001582","Thu Jun 06 09:52:11 +0000 2013"
"3620","10.1371/journal.pbio.1001582","Wed Jun 12 13:38:00 +0000 2013"
"3621","10.1371/journal.pbio.1001580","Wed Jun 12 18:07:49 +0000 2013"
"3622","10.1371/journal.pbio.1001580","Wed Jun 12 18:11:09 +0000 2013"
"3623","10.1371/journal.pbio.1001580","Wed Jun 12 18:11:45 +0000 2013"
"3624","10.1371/journal.pbio.1001580","Wed Jun 12 18:14:32 +0000 2013"
"3625","10.1371/journal.pbio.1001580","Wed Jun 12 18:23:23 +0000 2013"
"3626","10.1371/journal.pbio.1001580","Wed Jun 12 18:56:41 +0000 2013"
"3627","10.1371/journal.pbio.1001580","Wed Jun 12 19:14:24 +0000 2013"
"3628","10.1371/journal.pbio.1001580","Wed Jun 12 19:20:00 +0000 2013"
"3629","10.1371/journal.pbio.1001580","Wed Jun 12 19:27:50 +0000 2013"
"3630","10.1371/journal.pbio.1001580","Wed Jun 12 20:41:08 +0000 2013"
"3631","10.1371/journal.pbio.1001580","Wed Jun 12 21:26:09 +0000 2013"
"3632","10.1371/journal.pbio.1001580","Thu Jun 13 11:12:02 +0000 2013"
"3633","10.1371/journal.pbio.1001580","Tue Jun 18 13:07:40 +0000 2013"
"3634","10.1371/journal.pbio.1001580","Fri Jun 21 17:18:30 +0000 2013"
"3635","10.1371/journal.pbio.1001578","Tue Jun 11 22:06:13 +0000 2013"
"3636","10.1371/journal.pbio.1001578","Tue Jun 11 22:06:53 +0000 2013"
"3637","10.1371/journal.pbio.1001578","Tue Jun 11 22:09:17 +0000 2013"
"3638","10.1371/journal.pbio.1001578","Wed Jun 12 00:06:06 +0000 2013"
"3639","10.1371/journal.pbio.1001578","Wed Jun 12 18:30:14 +0000 2013"
"3640","10.1371/journal.pbio.1001578","Wed Jun 12 20:36:49 +0000 2013"
"3641","10.1371/journal.pbio.1001578","Wed Jun 12 20:39:36 +0000 2013"
"3642","10.1371/journal.pbio.1001578","Wed Jun 12 20:40:20 +0000 2013"
"3643","10.1371/journal.pbio.1001578","Wed Jun 12 21:05:34 +0000 2013"
"3644","10.1371/journal.pbio.1001578","Wed Jun 12 21:29:49 +0000 2013"
"3645","10.1371/journal.pbio.1001578","Thu Jun 13 06:31:09 +0000 2013"
"3646","10.1371/journal.pbio.1001578","Thu Jun 13 11:06:44 +0000 2013"
"3647","10.1371/journal.pbio.1001578","Thu Jun 13 11:12:03 +0000 2013"
"3648","10.1371/journal.pbio.1001578","Thu Jun 13 12:05:29 +0000 2013"
"3649","10.1371/journal.pbio.1001578","Thu Jun 13 12:48:19 +0000 2013"
"3650","10.1371/journal.pbio.1001578","Thu Jun 13 18:46:48 +0000 2013"
"3651","10.1371/journal.pbio.1001578","Fri Jun 14 15:44:12 +0000 2013"
"3652","10.1371/journal.pbio.1001578","Sun Jun 30 06:10:29 +0000 2013"
"3653","10.1371/journal.pbio.1001577","Wed Jun 05 16:18:28 +0000 2013"
"3654","10.1371/journal.pbio.1001577","Wed Jun 05 16:34:48 +0000 2013"
"3655","10.1371/journal.pbio.1001577","Thu Jun 06 14:42:00 +0000 2013"
"3656","10.1371/journal.pbio.1001577","Fri Jun 28 07:27:43 +0000 2013"
"3657","10.1371/journal.pbio.1001577","Fri Jun 28 07:28:10 +0000 2013"
"3658","10.1371/journal.pbio.1001577","Fri Jun 28 09:10:05 +0000 2013"
"3659","10.1371/journal.pbio.1001577","Tue Jul 16 18:39:43 +0000 2013"
"3660","10.1371/journal.pbio.1001576","Tue Jun 04 21:03:21 +0000 2013"
"3661","10.1371/journal.pbio.1001576","Wed Jun 05 14:22:22 +0000 2013"
"3662","10.1371/journal.pbio.1001576","Wed Jun 05 14:25:43 +0000 2013"
"3663","10.1371/journal.pbio.1001576","Wed Jun 05 15:41:08 +0000 2013"
"3664","10.1371/journal.pbio.1001576","Wed Jun 05 15:51:36 +0000 2013"
"3665","10.1371/journal.pbio.1001576","Wed Jun 05 16:07:40 +0000 2013"
"3666","10.1371/journal.pbio.1001576","Wed Jun 05 17:29:07 +0000 2013"
"3667","10.1371/journal.pbio.1001576","Wed Jun 05 22:02:02 +0000 2013"
"3668","10.1371/journal.pbio.1001576","Tue Jun 11 17:27:06 +0000 2013"
"3669","10.1371/journal.pbio.1001575","Wed Jun 05 16:00:17 +0000 2013"
"3670","10.1371/journal.pbio.1001575","Fri Jun 14 12:30:28 +0000 2013"
"3671","10.1371/journal.pbio.1001575","Mon Jul 01 16:48:16 +0000 2013"
"3672","10.1371/journal.pbio.1001553","Tue May 07 22:15:03 +0000 2013"
"3673","10.1371/journal.pbio.1001553","Wed May 08 01:14:16 +0000 2013"
"3674","10.1371/journal.pbio.1001553","Wed May 08 03:30:08 +0000 2013"
"3675","10.1371/journal.pbio.1001553","Wed May 08 03:37:47 +0000 2013"
"3676","10.1371/journal.pbio.1001553","Thu May 09 00:47:22 +0000 2013"
"3677","10.1371/journal.pbio.1001553","Thu May 09 01:53:55 +0000 2013"
"3678","10.1371/journal.pbio.1001553","Thu May 09 12:59:13 +0000 2013"
"3679","10.1371/journal.pbio.1001553","Thu May 09 13:10:16 +0000 2013"
"3680","10.1371/journal.pbio.1001553","Thu May 09 14:30:53 +0000 2013"
"3681","10.1371/journal.pbio.1001553","Thu May 09 14:32:23 +0000 2013"
"3682","10.1371/journal.pbio.1001553","Thu May 09 16:20:45 +0000 2013"
"3683","10.1371/journal.pbio.1001553","Thu May 09 16:23:04 +0000 2013"
"3684","10.1371/journal.pbio.1001553","Thu May 09 16:25:34 +0000 2013"
"3685","10.1371/journal.pbio.1001553","Thu May 09 16:26:49 +0000 2013"
"3686","10.1371/journal.pbio.1001553","Thu May 09 16:29:27 +0000 2013"
"3687","10.1371/journal.pbio.1001553","Thu May 09 16:29:27 +0000 2013"
"3688","10.1371/journal.pbio.1001553","Thu May 09 16:33:41 +0000 2013"
"3689","10.1371/journal.pbio.1001553","Thu May 09 17:00:09 +0000 2013"
"3690","10.1371/journal.pbio.1001553","Thu May 09 17:15:43 +0000 2013"
"3691","10.1371/journal.pbio.1001553","Thu May 09 17:44:11 +0000 2013"
"3692","10.1371/journal.pbio.1001553","Thu May 09 17:48:06 +0000 2013"
"3693","10.1371/journal.pbio.1001553","Thu May 09 17:53:25 +0000 2013"
"3694","10.1371/journal.pbio.1001553","Thu May 09 17:59:31 +0000 2013"
"3695","10.1371/journal.pbio.1001553","Thu May 09 19:27:11 +0000 2013"
"3696","10.1371/journal.pbio.1001553","Thu May 09 19:29:38 +0000 2013"
"3697","10.1371/journal.pbio.1001553","Thu May 09 19:37:06 +0000 2013"
"3698","10.1371/journal.pbio.1001553","Thu May 09 19:38:30 +0000 2013"
"3699","10.1371/journal.pbio.1001553","Thu May 09 21:00:37 +0000 2013"
"3700","10.1371/journal.pbio.1001553","Thu May 09 21:26:48 +0000 2013"
"3701","10.1371/journal.pbio.1001553","Thu May 09 21:50:47 +0000 2013"
"3702","10.1371/journal.pbio.1001553","Fri May 10 07:12:28 +0000 2013"
"3703","10.1371/journal.pbio.1001553","Sat May 11 15:53:32 +0000 2013"
"3704","10.1371/journal.pbio.1001553","Sun May 12 19:04:07 +0000 2013"
"3705","10.1371/journal.pbio.1001553","Mon May 13 06:41:23 +0000 2013"
"3706","10.1371/journal.pbio.1001553","Wed May 15 09:26:23 +0000 2013"
"3707","10.1371/journal.pbio.1001553","Wed May 15 20:33:29 +0000 2013"
"3708","10.1371/journal.pbio.1001553","Wed May 15 20:34:37 +0000 2013"
